label,statement,subject,speaker,speaker's job title,state,party,barely true counts,false counts,half true counts,mostly true counts,pants on fire counts,context,polarity,subjectiveWordsCount,subjectivity
2,83,45,141,376,56,4,1.0,0.0,0.0,0.0,0.0,1746,0.0,2,1
3,980,18,1373,36,38,16,9.0,11.0,10.0,7.0,3.0,1030,-0.8,0,0
3,225,139,1140,189,63,13,0.0,1.0,1.0,0.0,0.0,1653,0.0,0,1
3,1,43,1508,647,56,16,36.0,33.0,15.0,19.0,8.0,372,0.0,1,1
5,881,12,811,698,47,16,0.0,0.0,0.0,0.0,1.0,801,-0.25,2,2
5,912,126,744,436,54,4,0.0,0.0,0.0,0.0,1.0,236,0.0,0,1
0,645,2,80,530,18,4,70.0,71.0,160.0,163.0,9.0,279,0.29523809523809524,3,2
3,1,50,1137,349,5,4,3.0,7.0,11.0,2.0,3.0,2137,0.0,1,1
0,1,151,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1088,0.10416666666666666,2,2
0,2,15,1508,647,56,16,36.0,33.0,15.0,19.0,8.0,1541,0.0,1,1
5,113,130,476,863,20,1,0.0,0.0,0.0,0.0,1.0,2964,0.0,1,1
1,1,54,1201,181,14,16,4.0,8.0,3.0,2.0,1.0,844,-0.125,3,1
5,92,126,1518,559,49,12,1.0,0.0,0.0,0.0,1.0,1167,-0.5,0,2
2,296,98,1029,402,26,4,3.0,1.0,10.0,4.0,0.0,2272,0.0,0,1
0,83,46,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,2340,0.0,1,1
3,1,24,242,322,36,16,10.0,17.0,27.0,19.0,8.0,1719,0.11212121212121212,2,2
4,1,68,593,568,38,4,40.0,29.0,69.0,76.0,7.0,825,0.0,1,1
5,1,10,1013,209,73,16,2.0,4.0,1.0,2.0,1.0,1966,0.0,0,1
5,49,3,1033,394,73,4,5.0,5.0,11.0,8.0,3.0,884,0.0,1,1
0,2064,5,597,698,73,16,0.0,1.0,0.0,0.0,0.0,555,0.0,0,1
0,1,6,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,1121,0.0,3,1
4,10,10,292,787,12,16,3.0,3.0,1.0,3.0,1.0,1966,0.0,1,1
0,227,6,1547,783,63,4,8.0,3.0,15.0,15.0,0.0,1009,-0.016666666666666666,3,1
4,714,5,843,482,43,16,0.0,0.0,0.0,1.0,0.0,991,0.0,1,1
3,1,115,752,698,12,16,0.0,0.0,1.0,1.0,0.0,853,0.2,3,1
5,8205,18,800,931,49,16,1.0,2.0,0.0,0.0,1.0,699,-0.5,1,2
1,22,3,41,320,38,4,1.0,0.0,0.0,1.0,0.0,1414,-0.16666666666666666,2,1
4,390,3,80,530,18,4,70.0,71.0,160.0,163.0,9.0,634,0.11666666666666665,5,2
4,114,2,593,568,38,4,40.0,29.0,69.0,76.0,7.0,1407,-0.05555555555555555,2,1
3,116,46,835,469,12,9,1.0,0.0,2.0,1.0,0.0,2006,0.0,1,1
5,10,32,413,567,38,16,63.0,114.0,51.0,37.0,61.0,2517,-0.1,0,1
3,51,15,991,783,12,16,33.0,24.0,32.0,35.0,5.0,2094,0.0,0,1
2,65,140,1528,713,56,13,1.0,0.0,0.0,0.0,0.0,523,0.0,0,1
0,90,2,801,790,2,16,31.0,39.0,31.0,37.0,8.0,770,0.08333333333333334,3,2
0,1705,6,991,783,12,16,33.0,24.0,32.0,35.0,5.0,492,0.0,0,1
1,1,10,1567,64,56,16,0.0,1.0,0.0,1.0,0.0,351,0.0,0,1
5,7,15,593,568,38,4,40.0,29.0,69.0,76.0,7.0,764,0.0,1,1
4,1,38,889,783,56,16,2.0,4.0,4.0,3.0,0.0,2081,0.0,0,1
1,1,50,380,207,41,4,0.0,0.0,3.0,0.0,0.0,749,0.8,1,0
0,1,71,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,1121,0.0,2,1
4,23,48,700,719,63,16,0.0,0.0,0.0,1.0,0.0,2782,0.1,1,1
4,1,35,1381,416,45,4,3.0,2.0,5.0,2.0,0.0,1732,-0.07142857142857142,1,1
3,1636,12,921,718,32,4,0.0,0.0,1.0,0.0,0.0,319,0.0,0,1
1,2,7,1432,783,49,4,2.0,3.0,2.0,7.0,0.0,1264,0.0,4,1
0,1,2,828,181,36,16,1.0,3.0,0.0,0.0,0.0,2299,0.18253968253968256,6,2
4,316,94,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,1090,0.0,0,1
3,494,36,1536,636,26,4,1.0,0.0,1.0,1.0,0.0,2114,-0.08958333333333332,4,2
3,1,12,990,597,43,4,0.0,1.0,2.0,4.0,0.0,998,-0.4,2,2
4,2,12,1321,718,43,4,0.0,0.0,2.0,1.0,0.0,2275,0.0,0,1
4,128,94,80,530,18,4,70.0,71.0,160.0,163.0,9.0,3048,0.0,0,1
4,672,148,1254,94,23,16,7.0,8.0,10.0,12.0,3.0,1560,-0.1,0,1
2,1,51,1100,831,3,16,12.0,5.0,9.0,3.0,4.0,1718,-0.15,1,2
2,1,18,315,386,56,16,4.0,4.0,3.0,4.0,4.0,652,-0.4,1,2
4,184,44,358,334,43,4,0.0,0.0,0.0,1.0,0.0,1818,0.275,5,2
1,22,9,352,796,49,17,0.0,0.0,0.0,0.0,0.0,455,0.13636363636363635,1,2
0,76,2,1565,783,21,4,0.0,1.0,1.0,1.0,0.0,409,0.0,0,1
2,2,9,690,677,73,4,1.0,1.0,0.0,2.0,0.0,1594,0.0,3,1
4,208,52,1547,783,63,4,8.0,3.0,15.0,15.0,0.0,852,0.0,1,1
5,1,6,655,718,43,16,0.0,1.0,0.0,0.0,1.0,1167,0.0,2,1
2,83,2,459,601,38,16,1.0,0.0,0.0,0.0,0.0,1646,0.2,3,0
4,1,63,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,427,-0.16666666666666666,2,1
3,776,10,991,783,12,16,33.0,24.0,32.0,35.0,5.0,1121,0.0,0,1
3,22,7,80,530,18,4,70.0,71.0,160.0,163.0,9.0,3030,0.0,1,1
3,1,12,242,322,36,16,10.0,17.0,27.0,19.0,8.0,991,-0.2,2,2
0,3767,68,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,648,0.1875,2,2
0,22,12,54,356,36,16,1.0,1.0,0.0,0.0,0.0,2148,0.0,2,1
1,2708,2,204,619,35,4,1.0,0.0,1.0,1.0,0.0,1121,0.0,3,2
3,2,5,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,536,0.0,1,1
3,302,7,743,790,10,4,11.0,10.0,21.0,16.0,4.0,2142,-0.1,0,1
0,253,2,761,181,51,16,0.0,1.0,0.0,0.0,0.0,3036,-0.5,1,2
2,3395,154,801,790,2,16,31.0,39.0,31.0,37.0,8.0,51,0.0,2,1
3,2204,2,553,185,12,16,2.0,0.0,2.0,0.0,0.0,947,0.0,4,1
3,90,40,745,505,47,16,0.0,0.0,1.0,0.0,0.0,22,-0.027777777777777773,6,2
2,4853,2,723,786,43,16,5.0,3.0,4.0,1.0,1.0,659,0.0,0,1
1,209,85,1280,783,9,4,0.0,0.0,0.0,0.0,0.0,1870,0.0,3,1
3,402,63,185,266,12,13,0.0,0.0,1.0,0.0,0.0,263,0.0,2,1
2,124,10,1367,37,41,4,1.0,0.0,3.0,1.0,0.0,2818,0.0,0,1
1,649,48,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1264,0.1,3,1
3,1,45,1351,785,56,16,5.0,8.0,8.0,8.0,3.0,575,0.0,0,1
4,290,2,1222,785,45,4,1.0,1.0,1.0,2.0,0.0,1121,0.125,2,1
3,1,6,1039,373,45,13,0.0,0.0,1.0,0.0,0.0,2663,0.0,1,1
2,1,10,1351,785,56,16,5.0,8.0,8.0,8.0,3.0,2366,0.1,1,2
2,2,85,766,663,43,16,13.0,22.0,11.0,4.0,2.0,1644,0.0,2,1
4,116,64,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1341,0.0,2,1
0,257,137,389,785,43,4,1.0,3.0,4.0,6.0,0.0,252,0.5,1,2
3,124,6,80,530,18,4,70.0,71.0,160.0,163.0,9.0,142,0.0,0,1
2,1,38,242,322,36,16,10.0,17.0,27.0,19.0,8.0,1357,-0.5,1,1
0,13,20,161,755,63,4,1.0,2.0,1.0,5.0,0.0,1009,0.0,0,1
0,2,13,550,125,56,4,0.0,4.0,1.0,2.0,1.0,2255,0.0,1,1
4,23,3,975,681,36,4,0.0,1.0,1.0,2.0,2.0,1700,-0.4,1,0
1,2,48,349,918,49,4,7.0,4.0,5.0,4.0,1.0,427,0.0,3,1
3,1,2,1123,646,23,16,7.0,6.0,5.0,7.0,0.0,516,0.0,0,1
5,8255,56,875,691,18,4,0.0,0.0,0.0,0.0,1.0,566,0.11666666666666667,1,1
3,1,6,1506,935,45,13,0.0,1.0,2.0,0.0,0.0,605,-0.07142857142857142,1,1
0,85,8,1033,394,73,4,5.0,5.0,11.0,8.0,3.0,1167,-0.4,1,2
1,1,51,1437,783,43,4,3.0,4.0,5.0,8.0,1.0,1656,0.0,1,1
3,1,3,496,587,49,4,0.0,0.0,4.0,0.0,0.0,863,0.0,0,1
2,1,93,1106,320,20,16,8.0,10.0,12.0,5.0,0.0,9,0.0,2,1
2,1,72,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,749,0.1,1,2
4,1,12,1177,938,45,4,0.0,1.0,0.0,3.0,0.0,1602,0.0,0,1
4,973,100,868,37,5,4,0.0,0.0,2.0,2.0,0.0,1711,0.0,0,1
4,65,14,292,787,12,16,3.0,3.0,1.0,3.0,1.0,2837,0.08333333333333333,3,2
0,2,2,1106,320,20,16,8.0,10.0,12.0,5.0,0.0,1910,-0.05,2,2
3,647,144,1226,690,12,16,0.0,0.0,1.0,0.0,0.0,2563,0.2,5,1
3,2,7,1137,349,5,4,3.0,7.0,11.0,2.0,3.0,1121,0.0,1,1
4,22,13,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1525,0.0,2,2
4,103,31,791,637,27,4,3.0,2.0,2.0,5.0,0.0,2012,0.0,2,1
3,1,38,1207,768,73,16,19.0,6.0,16.0,14.0,2.0,1167,-0.16666666666666666,0,1
1,2,13,889,783,56,16,2.0,4.0,4.0,3.0,0.0,801,0.2,2,1
0,3541,17,51,165,38,16,2.0,3.0,3.0,0.0,4.0,1700,0.0,1,1
4,502,18,80,530,18,4,70.0,71.0,160.0,163.0,9.0,167,0.0,2,1
4,4962,29,1100,831,3,16,12.0,5.0,9.0,3.0,4.0,1659,-0.07777777777777778,3,2
3,1,50,319,15,1,16,2.0,2.0,1.0,0.0,0.0,261,0.0,0,1
0,1,40,232,656,45,13,1.0,1.0,0.0,0.0,0.0,2485,0.4,1,0
2,2426,10,1379,224,56,13,1.0,0.0,0.0,0.0,0.0,748,0.0,2,1
4,28,30,1114,768,5,4,0.0,0.0,0.0,1.0,0.0,1264,0.2,2,1
2,23,15,1123,646,23,16,7.0,6.0,5.0,7.0,0.0,1348,0.0,1,1
0,3332,2,1291,696,63,4,2.0,3.0,0.0,0.0,1.0,452,0.0,4,1
5,2,40,817,543,49,4,0.0,0.0,0.0,0.0,1.0,1004,-0.05,0,1
1,344,44,1437,783,43,4,3.0,4.0,5.0,8.0,1.0,404,0.04166666666666666,3,1
4,278,5,786,690,49,4,0.0,1.0,0.0,1.0,0.0,1167,0.0,0,1
1,1,10,80,530,18,4,70.0,71.0,160.0,163.0,9.0,566,0.0,0,1
1,1,10,292,787,12,16,3.0,3.0,1.0,3.0,1.0,505,0.0,0,1
1,122,3,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,56,0.4333333333333333,1,0
0,1,13,163,732,56,4,2.0,1.0,0.0,0.0,1.0,1121,-0.5,1,1
4,1,43,979,987,12,4,1.0,0.0,0.0,1.0,0.0,613,0.0,1,2
0,10,12,1434,61,45,4,0.0,1.0,0.0,0.0,0.0,1820,0.06818181818181818,1,1
4,103,10,137,300,56,4,2.0,3.0,5.0,7.0,3.0,1095,0.0,0,1
1,250,40,1460,406,56,4,1.0,1.0,1.0,2.0,1.0,2930,0.0,0,1
3,1,10,748,181,34,16,0.0,0.0,2.0,0.0,0.0,1052,0.25,2,2
0,22,6,276,329,18,15,0.0,1.0,0.0,0.0,0.0,427,0.0,0,1
3,2,3,80,530,18,4,70.0,71.0,160.0,163.0,9.0,56,-0.075,2,1
4,1,40,1381,416,45,4,3.0,2.0,5.0,2.0,0.0,2708,0.0,2,1
2,241,20,720,753,63,4,2.0,1.0,1.0,6.0,1.0,2924,0.0,0,1
4,390,63,720,753,63,4,2.0,1.0,1.0,6.0,1.0,1009,-0.0375,4,2
4,2,17,1486,905,49,16,0.0,0.0,0.0,1.0,0.0,341,0.0,3,1
5,1377,75,1147,159,14,16,16.0,15.0,20.0,10.0,11.0,390,0.0,1,1
3,1,31,388,698,12,16,0.0,0.0,1.0,0.0,0.0,1563,0.0,2,1
5,1501,44,310,709,73,16,0.0,0.0,0.0,0.0,2.0,2689,0.0,0,1
1,86,17,593,568,38,4,40.0,29.0,69.0,76.0,7.0,3062,0.0,0,1
4,1,100,991,783,12,16,33.0,24.0,32.0,35.0,5.0,566,0.0,1,1
2,10,15,593,568,38,4,40.0,29.0,69.0,76.0,7.0,2073,0.0,1,2
3,51,7,947,285,43,4,2.0,1.0,1.0,2.0,0.0,575,0.0,0,1
2,647,115,725,423,73,16,2.0,4.0,1.0,0.0,0.0,1966,0.25416666666666665,5,2
2,2,3,470,348,63,16,9.0,6.0,4.0,4.0,4.0,527,0.0,0,1
3,719,14,1437,783,43,4,3.0,4.0,5.0,8.0,1.0,575,0.1,1,1
4,13,13,378,775,12,4,7.0,9.0,8.0,15.0,3.0,2110,-0.16666666666666666,2,1
0,1,6,976,758,56,16,2.0,6.0,1.0,0.0,1.0,276,0.0,1,1
4,835,18,39,790,30,4,0.0,0.0,0.0,2.0,0.0,1335,-0.2,2,2
5,3449,40,552,998,49,4,2.0,1.0,2.0,5.0,1.0,1004,0.1,2,2
2,67,2,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,2392,0.0,2,1
3,1,36,452,376,56,4,0.0,0.0,1.0,0.0,0.0,838,0.0,0,1
0,122,24,80,530,18,4,70.0,71.0,160.0,163.0,9.0,40,0.0,2,1
4,76,51,1508,647,56,16,36.0,33.0,15.0,19.0,8.0,2241,0.375,3,2
0,2,30,1127,501,45,16,0.0,3.0,0.0,0.0,0.0,660,0.2857142857142857,1,2
0,2031,3,1032,282,73,13,0.0,1.0,0.0,0.0,0.0,447,-0.08333333333333333,2,1
1,25,7,541,164,26,2,7.0,6.0,3.0,5.0,1.0,2010,0.12777777777777774,6,1
4,65,18,681,987,45,4,1.0,1.0,0.0,4.0,0.0,1899,0.0,1,1
4,10,10,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,3070,0.0,0,1
1,22,63,725,423,73,16,2.0,4.0,1.0,0.0,0.0,1966,0.0,2,1
0,132,70,800,931,49,16,1.0,2.0,0.0,0.0,1.0,960,0.03333333333333333,0,1
0,1,9,1531,698,12,16,0.0,1.0,0.0,0.0,0.0,2580,0.4,2,0
3,595,45,49,270,56,16,0.0,0.0,1.0,1.0,0.0,1974,0.0,1,0
0,65,20,509,768,29,16,0.0,1.0,0.0,0.0,0.0,921,0.0,0,1
0,2,8,295,768,12,4,0.0,1.0,0.0,0.0,0.0,2302,0.0,0,1
0,549,3,1122,893,20,16,0.0,3.0,0.0,0.0,1.0,1535,0.0,1,1
2,22,9,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,1095,0.0,1,1
1,120,9,1635,477,43,4,0.0,0.0,0.0,0.0,0.0,634,0.5,1,2
0,1,18,260,246,35,16,0.0,1.0,1.0,0.0,1.0,330,0.0,2,1
3,1,31,949,45,56,4,1.0,0.0,4.0,1.0,0.0,1796,0.125,2,1
2,1275,35,801,790,2,16,31.0,39.0,31.0,37.0,8.0,427,0.0,0,1
3,1127,3,917,453,32,4,0.0,0.0,1.0,0.0,0.0,2595,0.0,1,1
3,1,96,1309,791,43,16,3.0,5.0,11.0,11.0,1.0,2465,0.0,0,1
4,253,9,593,568,38,4,40.0,29.0,69.0,76.0,7.0,731,0.0,0,1
3,1,61,966,938,45,13,0.0,0.0,1.0,0.0,0.0,605,0.0,0,1
1,2,6,1373,36,38,16,9.0,11.0,10.0,7.0,3.0,1023,0.4375,4,0
2,1266,24,593,568,38,4,40.0,29.0,69.0,76.0,7.0,2228,0.0,4,1
2,1432,80,87,768,27,4,1.0,0.0,2.0,0.0,0.0,179,0.0,0,1
4,23,3,1033,394,73,4,5.0,5.0,11.0,8.0,3.0,1004,0.0,0,1
0,124,3,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1385,0.0,0,1
1,28,48,956,503,56,4,2.0,2.0,4.0,1.0,1.0,1121,0.0,0,1
2,2,20,1123,646,23,16,7.0,6.0,5.0,7.0,0.0,566,0.0,0,1
3,2,36,863,305,27,0,0.0,0.0,1.0,0.0,0.0,2110,0.21428571428571427,2,2
3,86,46,1254,94,23,16,7.0,8.0,10.0,12.0,3.0,2070,0.0,1,1
4,1,13,1298,320,56,16,30.0,30.0,42.0,23.0,18.0,2090,0.0,3,1
0,65,26,684,977,38,13,0.0,1.0,0.0,0.0,0.0,2085,-0.375,3,0
1,1840,29,80,530,18,4,70.0,71.0,160.0,163.0,9.0,38,-0.25,3,0
0,10,3,675,783,45,4,0.0,1.0,3.0,6.0,0.0,1924,0.0,0,1
0,1,30,645,690,12,16,0.0,1.0,0.0,0.0,0.0,2564,0.0,2,1
0,1,102,1490,715,56,16,0.0,1.0,0.0,0.0,1.0,1966,0.0,1,1
4,251,38,1256,595,63,16,1.0,0.0,4.0,3.0,0.0,2434,0.0,4,1
2,2,13,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1410,0.1,2,2
1,2366,35,154,320,63,16,6.0,5.0,7.0,6.0,3.0,1001,-0.2,1,2
0,458,13,326,265,73,16,0.0,1.0,0.0,0.0,0.0,1591,-0.5,3,2
4,86,38,80,530,18,4,70.0,71.0,160.0,163.0,9.0,2616,0.0,0,1
2,19,62,413,567,38,16,63.0,114.0,51.0,37.0,61.0,2109,-0.4318181818181818,2,0
2,528,12,593,568,38,4,40.0,29.0,69.0,76.0,7.0,2324,0.0,0,1
1,1,9,1200,989,56,16,0.0,0.0,0.0,0.0,0.0,1121,0.0,0,1
2,1,5,221,80,56,16,1.0,0.0,0.0,0.0,0.0,472,0.0,1,1
0,10,100,801,790,2,16,31.0,39.0,31.0,37.0,8.0,1682,0.2916666666666667,0,2
3,528,9,1299,320,12,16,28.0,23.0,38.0,34.0,7.0,2619,0.13636363636363635,2,2
1,960,2,593,568,38,4,40.0,29.0,69.0,76.0,7.0,1646,0.3,2,1
1,8340,12,18,629,12,11,0.0,0.0,0.0,0.0,0.0,19,0.0625,2,2
1,1,85,334,989,12,4,1.0,0.0,1.0,0.0,0.0,2475,0.0,0,1
2,2660,10,649,637,32,4,1.0,0.0,0.0,1.0,0.0,566,0.0,0,1
4,35,3,992,600,43,4,0.0,2.0,4.0,4.0,0.0,1476,0.15833333333333333,4,2
4,227,9,1547,783,63,4,8.0,3.0,15.0,15.0,0.0,1009,0.0,0,1
1,257,31,1555,981,56,16,0.0,1.0,4.0,3.0,1.0,2347,0.5,2,2
1,10,65,80,530,18,4,70.0,71.0,160.0,163.0,9.0,45,0.0,0,1
3,251,61,1477,359,5,16,0.0,1.0,1.0,1.0,0.0,2358,0.0,2,1
1,23,9,1432,783,49,4,2.0,3.0,2.0,7.0,0.0,411,0.15666666666666668,7,2
1,2,38,1022,783,63,4,3.0,1.0,6.0,3.0,0.0,452,-0.15,1,1
0,51,151,413,567,38,16,63.0,114.0,51.0,37.0,61.0,2504,0.0,0,1
0,22,88,934,690,12,16,0.0,1.0,0.0,0.0,0.0,930,0.0,3,1
3,257,22,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,505,0.5,1,2
5,1,2,906,376,49,16,0.0,0.0,0.0,0.0,1.0,447,0.0,1,1
0,1,36,1189,92,47,16,3.0,2.0,2.0,1.0,0.0,2393,-0.125,1,0
3,2,66,1343,64,56,16,3.0,2.0,2.0,0.0,1.0,1972,0.0,1,1
1,2,9,168,637,14,16,0.0,2.0,0.0,0.0,0.0,2939,0.1,4,2
2,1540,7,80,530,18,4,70.0,71.0,160.0,163.0,9.0,69,0.03333333333333333,1,1
4,22,9,1476,698,36,16,1.0,0.0,0.0,1.0,0.0,1619,0.0,2,1
1,1432,85,1575,181,14,16,1.0,2.0,5.0,3.0,0.0,392,0.0,0,1
3,124,45,1221,690,73,4,0.0,2.0,2.0,3.0,1.0,1966,0.19318181818181815,3,2
2,8352,148,1016,783,3,4,2.0,0.0,0.0,1.0,0.0,566,0.0,0,1
0,1,9,29,276,12,4,1.0,1.0,0.0,0.0,0.0,272,0.0,1,1
0,23,9,1147,159,14,16,16.0,15.0,20.0,10.0,11.0,371,0.16818181818181818,2,2
3,1,9,975,681,36,4,0.0,1.0,1.0,2.0,2.0,2221,0.11212121212121212,3,2
0,1,88,976,758,56,16,2.0,6.0,1.0,0.0,1.0,2049,0.0,0,1
3,1,33,384,939,45,4,1.0,1.0,2.0,0.0,0.0,1133,0.0,0,1
4,114,3,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1142,-0.05555555555555555,3,1
3,647,9,713,504,47,4,1.0,0.0,1.0,0.0,0.0,1374,0.06666666666666668,3,2
1,2,88,1598,218,14,13,0.0,0.0,0.0,0.0,0.0,134,0.0,1,0
3,113,32,1579,785,7,16,2.0,4.0,1.0,1.0,0.0,2078,0.0,0,1
3,34,6,801,790,2,16,31.0,39.0,31.0,37.0,8.0,2731,0.1,3,1
4,296,36,123,346,5,8,0.0,3.0,1.0,5.0,0.0,2747,-0.4,1,0
4,2,87,240,506,73,13,3.0,5.0,4.0,4.0,2.0,1966,-0.08333333333333333,2,2
3,28,12,1092,478,43,16,2.0,0.0,3.0,1.0,0.0,991,-0.1,1,1
4,22,75,80,530,18,4,70.0,71.0,160.0,163.0,9.0,638,0.0,1,1
5,8362,3,824,693,49,4,0.0,0.0,0.0,0.0,1.0,1004,-0.125,2,1
0,2,12,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1700,-0.6999999999999998,0,2
0,2,9,834,374,49,4,1.0,1.0,0.0,2.0,0.0,447,-0.1,2,2
4,809,5,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,561,0.016666666666666673,1,1
0,1,14,272,181,54,16,0.0,1.0,0.0,0.0,0.0,2678,-0.25,0,2
4,523,21,513,928,14,13,0.0,0.0,0.0,1.0,0.0,1121,0.11666666666666665,5,2
1,264,3,790,324,43,16,9.0,8.0,10.0,18.0,3.0,2241,0.0,1,1
2,75,40,467,764,32,4,1.0,0.0,0.0,0.0,0.0,2806,-0.3,3,2
4,2,9,1620,690,12,16,2.0,3.0,4.0,3.0,0.0,223,-0.06354166666666666,6,1
3,51,6,1365,36,14,4,0.0,0.0,3.0,3.0,1.0,1264,0.0,0,1
1,557,88,442,785,45,4,0.0,1.0,1.0,1.0,0.0,1764,-0.08333333333333333,2,2
3,1,13,1508,647,56,16,36.0,33.0,15.0,19.0,8.0,427,-0.125,1,1
0,124,2,1231,755,14,16,2.0,5.0,2.0,1.0,1.0,991,0.0,1,1
0,2,3,1100,831,3,16,12.0,5.0,9.0,3.0,4.0,2831,0.0,1,1
0,1,115,999,263,12,13,0.0,1.0,0.0,2.0,0.0,721,0.0,2,2
4,1,43,1062,9,38,16,0.0,0.0,0.0,1.0,0.0,2082,-0.17499999999999996,4,2
3,319,3,154,320,63,16,6.0,5.0,7.0,6.0,3.0,801,0.0,3,1
0,8380,3,1514,287,43,4,2.0,6.0,7.0,4.0,1.0,2060,0.2,2,1
0,113,2,1437,783,43,4,3.0,4.0,5.0,8.0,1.0,599,0.0,0,1
4,2,12,1347,718,43,4,0.0,0.0,0.0,1.0,0.0,991,0.06666666666666668,4,1
0,1,2,1521,320,63,4,12.0,6.0,2.0,2.0,3.0,1176,0.0,0,1
1,65,6,242,322,36,16,10.0,17.0,27.0,19.0,8.0,1264,0.03333333333333333,3,2
4,241,6,1373,36,38,16,9.0,11.0,10.0,7.0,3.0,427,0.0,0,1
2,1,8,82,698,36,4,3.0,1.0,4.0,4.0,1.0,2167,0.13636363636363635,1,2
3,58,2,496,587,49,4,0.0,0.0,4.0,0.0,0.0,2635,0.0,0,1
4,114,9,707,429,45,13,0.0,1.0,1.0,1.0,0.0,868,-0.16666666666666666,0,1
0,124,15,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1287,0.0,1,1
3,1,9,1410,446,73,16,26.0,41.0,32.0,40.0,11.0,1656,0.8,2,0
3,1,85,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1471,0.0,2,1
1,412,6,1100,831,3,16,12.0,5.0,9.0,3.0,4.0,779,0.25,1,2
4,673,43,1614,989,56,4,5.0,1.0,8.0,12.0,1.0,427,0.0,1,1
3,257,3,1137,349,5,4,3.0,7.0,11.0,2.0,3.0,2120,0.25,2,1
0,35,63,103,783,60,8,18.0,12.0,22.0,41.0,0.0,409,0.0,1,1
4,90,15,1561,764,3,16,3.0,4.0,2.0,3.0,1.0,909,0.0,4,1
4,1,12,36,764,5,4,1.0,0.0,1.0,1.0,0.0,484,-0.3,0,1
1,1,12,242,322,36,16,10.0,17.0,27.0,19.0,8.0,1167,0.16666666666666666,3,1
4,2579,48,79,74,56,13,0.0,0.0,0.0,1.0,0.0,2339,0.0,0,1
1,2,8,530,860,63,16,2.0,8.0,3.0,4.0,1.0,1133,0.125,3,1
3,1,17,738,828,56,4,1.0,0.0,1.0,2.0,0.0,1334,0.0,0,1
2,1,3,262,719,43,16,1.0,0.0,0.0,0.0,0.0,2909,0.09523809523809523,7,2
4,253,7,801,790,2,16,31.0,39.0,31.0,37.0,8.0,2750,-0.1,1,1
1,1039,111,991,783,12,16,33.0,24.0,32.0,35.0,5.0,2575,0.0,1,1
5,1,3,1137,349,5,4,3.0,7.0,11.0,2.0,3.0,527,-0.1,3,2
4,1,15,593,568,38,4,40.0,29.0,69.0,76.0,7.0,308,0.325,3,2
3,165,62,701,643,14,4,0.0,0.0,2.0,0.0,0.0,652,0.0,0,1
4,23,111,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1361,0.06818181818181818,3,1
2,63,43,1503,769,18,4,1.0,1.0,0.0,1.0,0.0,1939,0.3333333333333333,4,2
1,1,7,296,790,36,4,0.0,4.0,2.0,8.0,0.0,1040,0.0619047619047619,3,1
4,257,68,1068,856,56,16,1.0,0.0,1.0,4.0,0.0,2534,0.2,3,1
2,2,7,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1095,0.10000000000000002,1,2
0,1,10,1106,320,20,16,8.0,10.0,12.0,5.0,0.0,3072,-0.4,0,2
3,86,7,413,567,38,16,63.0,114.0,51.0,37.0,61.0,1193,-0.05,0,1
2,341,29,801,790,2,16,31.0,39.0,31.0,37.0,8.0,427,0.0,2,1
1,2,20,530,860,63,16,2.0,8.0,3.0,4.0,1.0,801,0.0,2,1
0,283,50,154,320,63,16,6.0,5.0,7.0,6.0,3.0,452,-0.16666666666666666,0,1
4,3787,40,103,783,60,8,18.0,12.0,22.0,41.0,0.0,248,0.3666666666666667,2,0
3,2812,9,1124,296,27,16,34.0,32.0,58.0,33.0,19.0,1966,-0.125,2,2
3,86,3,80,530,18,4,70.0,71.0,160.0,163.0,9.0,2722,0.0,1,1
3,90,2,80,530,18,4,70.0,71.0,160.0,163.0,9.0,1365,0.0,2,1
4,1,3,1068,856,56,16,1.0,0.0,1.0,4.0,0.0,320,0.0,2,1
4,426,63,991,783,12,16,33.0,24.0,32.0,35.0,5.0,1772,0.0,4,1
1,488,20,389,785,43,4,1.0,3.0,4.0,6.0,0.0,109,0.0,3,1
